ann_index,source_xml_x,source_rgb_x,label_x,ann_index_x,source_xml_y,source_rgb_y,label_y,index_right,individualID_x,scientificName_x,lat,lon,plotID,_coord_src,dist_m_x,match_type_x,year_ann,site_ann,ann_index_y,individualID_y,scientificName_y,year_field,site_field,match_type_y,dist_m_y,match_type,confidence,species,match_type_c,dist_m_c,_rank,_dist
215875,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30255,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8845,NEON.PLA.D17.TEAK.02273,Pinus contorta Douglas ex Loudon,37.00890850536372,-119.00949016191916,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215876,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30255,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4093,NEON.PLA.D17.TEAK.02273,Pinus contorta Douglas ex Loudon,37.00890850536372,-119.00949016191916,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215877,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30255,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6469,NEON.PLA.D17.TEAK.02273,Pinus contorta Douglas ex Loudon,37.00890850536372,-119.00949016191916,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215878,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30255,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7657,NEON.PLA.D17.TEAK.02273,Pinus contorta Douglas ex Loudon,37.00890850536372,-119.00949016191916,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215879,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30255,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2905,NEON.PLA.D17.TEAK.02273,Pinus contorta Douglas ex Loudon,37.00890850536372,-119.00949016191916,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215880,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2996,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215881,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11312,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215882,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4184,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215883,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6560,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215884,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5372,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215885,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8936,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215886,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7748,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215887,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30256,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10124,NEON.PLA.D17.TEAK.03031,Pinus contorta Douglas ex Loudon,37.00894504556142,-119.0094663664239,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215888,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8948,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215889,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5384,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215890,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10136,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215891,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11324,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215892,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4196,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215893,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7760,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215894,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,3008,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215895,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30257,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6572,NEON.PLA.D17.TEAK.03036,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00900245288818,-119.00945540469652,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
215920,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5340,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215921,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4151,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215922,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11279,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215923,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5339,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215924,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8903,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215925,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10091,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215926,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7715,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215927,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2963,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215928,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6527,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215929,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2964,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215930,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7716,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215931,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6528,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215932,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11280,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215933,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4152,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215934,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8904,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215935,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30261,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10092,NEON.PLA.D17.TEAK.02375,Pinus contorta Douglas ex Loudon,37.00903412887948,-119.00956366020456,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
215944,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2974,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215945,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5350,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215946,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7726,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215947,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4162,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215948,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11290,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215949,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10102,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215950,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6538,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215951,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8914,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215952,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8859,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215953,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10047,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215954,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11235,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215955,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2919,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215956,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7671,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215957,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5295,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215958,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6483,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
215959,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30263,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4107,NEON.PLA.D17.TEAK.02277,Abies magnifica A. Murray bis,37.00893340952425,-119.00950160599926,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies magnifica A. Murray bis,within,0.0,0,0.0
216024,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5406,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216025,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7782,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216026,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11346,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216027,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4218,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216028,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8970,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216029,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,3030,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216030,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10158,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216031,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30272,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6594,NEON.PLA.D17.TEAK.03042,Pinus contorta Douglas ex Loudon,37.0088909178132,-119.00968876255442,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Pinus contorta Douglas ex Loudon,within,0.0,0,0.0
216080,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,11293,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216081,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7729,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216082,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6541,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216083,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,8917,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216084,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10105,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216085,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5353,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216086,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2977,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216087,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,10058,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216088,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,6494,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216089,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,5306,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216090,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,7682,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216091,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,4118,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
216092,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,30279,TEAK_052_2018.xml,TEAK_052_2018.tif,Tree,2930,NEON.PLA.D17.TEAK.02333,Abies lowiana (Gordon & Glend.) A. Murray bis,37.00894664506436,-119.00965379367824,,LL,0.0,within,2018.0,,,,,,,,,no_hit,high,Abies lowiana (Gordon & Glend.) A. Murray bis,within,0.0,0,0.0
